store,websites,attribute_set,type,sku,category_ids,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,weight,price,cost,description,short_description,meta_keyword,custom_layout_update,news_from_date,status,tax_class_id,visibility,enable_googlecheckout,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_automatically,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,manufacturer
admin,base,Default,simple,01001012,14,0,Clear Plastic Cup - 12 oz,Clear Plastic Cup - 12 oz,Clear Plastic Cup - 12 oz,/01001012.jpg,/01001012.jpg,/01001012.jpg,,,," , No layout updates",Block after Info Column,Clear Plastic Cup - 12 oz,Clear Plastic Cup - 12 oz,Clear Plastic Cup - 12 oz,Use config,2,$90.00 ,,"These Clear Plastic Cups - 12 oz. are best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things. Lid sold seperately.  Quantity: 1,000","These Clear Plastic Cups - 12 oz. are best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things. Lid sold seperately.      Quantity: 1,000",,,,Enabled,Taxable Goods,"Catalog, Search",Yes,0,0,1,0,0,1,1,1,0,1,0,,,1,0,0,1,,0,simple,,,
admin,base,Default,simple,01001016,14,0,Clear Plastic Cup - 16 oz,Clear Plastic Cup - 16 oz,Clear Plastic Cup - 16 oz,/01001016.jpg,/01001016.jpg,/01001016.jpg,,,," , No layout updates",Block after Info Column,Clear Plastic Cup - 16 oz,Clear Plastic Cup - 16 oz,Clear Plastic Cup - 16 oz,Use config,2,$110.00 ,,"These Clear Plastic Cups - 16 oz. are best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things. Lid sold seperately.        Quantity: 1,000","These Clear Plastic Cups - 16 oz. are best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things. Lid sold seperately.        Quantity: 1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,01001020,14,0,Clear Plastic Cup - 20 oz,Clear Plastic Cup - 20 oz,Clear Plastic Cup - 20 oz,/01001020.jpg,/01001020.jpg,/01001020.jpg,,,," , No layout updates",Block after Info Column,Clear Plastic Cup - 20 oz,Clear Plastic Cup - 20 oz,Clear Plastic Cup - 20 oz,Use config,2,$140.00 ,,"These Clear Plastic Cups - 20 oz. are best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things. Lid sold seperately.  Quantity: 1,000","These Clear Plastic Cups - 20 oz. are best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things. Lid sold seperately.          Quantity: 1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,01001024,14,0,Clear Plastic Cup - 24 oz,Clear Plastic Cup - 24 oz,Clear Plastic Cup - 24 oz,/01001024.jpg,/01001024.jpg,/01001024.jpg,,,," , No layout updates",Block after Info Column,Clear Plastic Cup - 24 oz,Clear Plastic Cup - 24 oz,Clear Plastic Cup - 24 oz,Use config,2,$90.00 ,,"These Clear Plastic Cups - 24 oz. are best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things. Lid sold seperately.        Quantity: 600 ","These Clear Plastic Cups - 24 oz. are best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things. Lid sold seperately.              Quantity: 600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,02001012-LID,15,0,Clear plastic Cup Flat Lid - 12 oz,Clear plastic Cup Flat Lid - 12 oz,Clear plastic Cup Flat Lid - 12 oz,/02001012-LID.jpg,/02001012-LID.jpg,/02001012-LID.jpg,,,," , No layout updates",Block after Info Column,Clear plastic Cup Flat Lid - 12 oz,Clear plastic Cup Flat Lid - 12 oz,Clear plastic Cup Flat Lid - 12 oz,Use config,2,$42.00 ,,"These Clear Plastic Cup Flat Lids - 12 oz. are the perfect companion for the Clear Plastic Cups - 12 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.   Quantity: 1,000","These Clear Plastic Cup Flat Lids - 12 oz. are the perfect companion for the Clear Plastic Cups - 12 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.    Quantity: 1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,02001016-LID,15,0,Clear Plastic Cup Flat Lid - 16 oz,Clear Plastic Cup Flat Lid - 16 oz,Clear Plastic Cup Flat Lid - 16 oz,/02001016-LID.jpg,/02001016-LID.jpg,/02001016-LID.jpg,,,," , No layout updates",Block after Info Column,Clear Plastic Cup Flat Lid - 16 oz,Clear Plastic Cup Flat Lid - 16 oz,Clear Plastic Cup Flat Lid - 16 oz,Use config,2,$42.00 ,,"These Clear Plastic Cup Flat Lids - 16 oz. are the perfect companion for the Clear Plastic Cups - 16 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.               Quantity: 1,000","These Clear Plastic Cup Flat Lids - 16 oz. are the perfect companion for the Clear Plastic Cups - 16 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.                   Quantity: 1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,02001020-LID,15,0,Clear Plastic Cup Flat Lid - 20 oz,Clear Plastic Cup Flat Lid - 20 oz,Clear Plastic Cup Flat Lid - 20 oz,/02001020-LID.jpg,/02001020-LID.jpg,/02001020-LID.jpg,,,," , No layout updates",Block after Info Column,Clear Plastic Cup Flat Lid - 20 oz,Clear Plastic Cup Flat Lid - 20 oz,Clear Plastic Cup Flat Lid - 20 oz,Use config,2,$42.00 ,,"These Clear Plastic Cup Flat Lids - 20 oz. are the perfect companion for the Clear Plastic Cups - 20 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.            Quantity: 1,000","These Clear Plastic Cup Flat Lids - 20 oz. are the perfect companion for the Clear Plastic Cups - 20 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.            Quantity: 1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,02001024-LID,15,0,Clear Plastic Cup Flat Lid - 24 oz ,Clear Plastic Cup Flat Lid - 24 oz ,Clear Plastic Cup Flat Lid - 24 oz ,/02001024-LID.jpg,/02001024-LID.jpg,/02001024-LID.jpg,,,," , No layout updates",Block after Info Column,Clear Plastic Cup Flat Lid - 24 oz ,Clear Plastic Cup Flat Lid - 24 oz ,Clear Plastic Cup Flat Lid - 24 oz ,Use config,2,$42.00 ,,"These Clear Plastic Cup Flat Lids - 24 oz. are the perfect companion for the Clear Plastic Cups - 24 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.                  Quantity: 1,000","These Clear Plastic Cup Flat Lids - 24 oz. are the perfect companion for the Clear Plastic Cups - 24 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.      Quantity: 1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,02002012-LID,15,0,Clear Plastic Cup Dome Lid - 12 oz,Clear Plastic Cup Dome Lid - 12 oz,Clear Plastic Cup Dome Lid - 12 oz,/02002012-LID.jpg,/02002012-LID.jpg,/02002012-LID.jpg,,,," , No layout updates",Block after Info Column,Clear Plastic Cup Dome Lid - 12 oz,Clear Plastic Cup Dome Lid - 12 oz,Clear Plastic Cup Dome Lid - 12 oz,Use config,2,$53.00 ,,"These Clear Plastic Cup Dome Lids - 12 oz. are the perfect companion for the Clear Plastic Cups - 12 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.        Quantity: 1,000","These Clear Plastic Cup Dome Lids - 12 oz. are the perfect companion for the Clear Plastic Cups - 12 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.            Quantity: 1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,02002016-LID,15,0,Clear Plastic Cup Dome Lid - 16 oz,Clear Plastic Cup Dome Lid - 16 oz,Clear Plastic Cup Dome Lid - 16 oz,/02002016-LID.jpg,/02002016-LID.jpg,/02002016-LID.jpg,,,," , No layout updates",Block after Info Column,Clear Plastic Cup Dome Lid - 16 oz,Clear Plastic Cup Dome Lid - 16 oz,Clear Plastic Cup Dome Lid - 16 oz,Use config,2,$53.00 ,,"These Clear Plastic Cup Dome Lid - 16 oz. are the perfect companion for the Clear Plastic Cups - 16 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.Quantity: 1,000","These Clear Plastic Cup Dome Lid - 16 oz. are the perfect companion for the Clear Plastic Cups - 16 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.Quantity: 1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,02002020-LID,15,0,Clear Plastic Cup Dome Lid - 20 oz,Clear Plastic Cup Dome Lid - 20 oz,Clear Plastic Cup Dome Lid - 20 oz,/02002020-LID.jpg,/02002020-LID.jpg,/02002020-LID.jpg,,,," , No layout updates",Block after Info Column,Clear Plastic Cup Dome Lid - 20 oz,Clear Plastic Cup Dome Lid - 20 oz,Clear Plastic Cup Dome Lid - 20 oz,Use config,2,$53.00 ,,"These Clear Plastic Cup Dome Lid - 20 oz. are the perfect companion for the Clear Plastic Cups - 20 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.     Quantity: 1,000","These Clear Plastic Cup Dome Lid - 20 oz. are the perfect companion for the Clear Plastic Cups - 20 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.           Quantity: 1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,02002024-LID,15,0,Clear Plastic Cup Dome Lid - 24 oz,Clear Plastic Cup Dome Lid - 24 oz,Clear Plastic Cup Dome Lid - 24 oz,/02002024-LID.jpg,/02002024-LID.jpg,/02002024-LID.jpg,,,," , No layout updates",Block after Info Column,Clear Plastic Cup Dome Lid - 24 oz,Clear Plastic Cup Dome Lid - 24 oz,Clear Plastic Cup Dome Lid - 24 oz,Use config,2,$53.00 ,,"These Clear Plastic Cup Dome Lid - 24 oz. are the perfect companion for the Clear Plastic Cups - 24 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.             Quantity: 1,000","These Clear Plastic Cup Dome Lid - 24 oz. are the perfect companion for the Clear Plastic Cups - 24 oz. Best used for shakes, smoothies, fruit juices, iced teas, ice blended coffees, and many other things.            Quantity: 1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,03001016,20,0,White Paper To Go Container - Pint 16 oz,White Paper To Go Container - Pint 16 oz,White Paper To Go Container - Pint 16 oz,/03001016.jpg,/03001016.jpg,/03001016.jpg,,,," , No layout updates",Block after Info Column,White Paper To Go Container - Pint 16 oz,White Paper To Go Container - Pint 16 oz,White Paper To Go Container - Pint 16 oz,Use config,2,$95.00 ,,"These White Paper To Go Containers - Pint 16 oz are best used for ice cream, gelato, frozen yogurt and many other things. You can even place a sticker on these cups to personalize it. Comes with container and lid.             Quantity: 250","These White Paper To Go Containers - Pint 16 oz are best used for ice cream, gelato, frozen yogurt and many other things. You can even place a sticker on these cups to personalize it. Comes with container and lid.          Quantity: 250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,03001032,20,0,White Paper To Go Container - Quart 32 oz,White Paper To Go Container - Quart 32 oz,White Paper To Go Container - Quart 32 oz,/03001032.jpg,/03001032.jpg,/03001032.jpg,,,," , No layout updates",Block after Info Column,White Paper To Go Container - Quart 32 oz,White Paper To Go Container - Quart 32 oz,White Paper To Go Container - Quart 32 oz,Use config,2,$145.00 ,,"These White Paper To Go Containers - Quart 32 oz are best used for ice cream, gelato, frozen yogurt and many other things. You can even place a sticker on these cups to personalize it. Comes with container and lid.          Quantity: 250","These White Paper To Go Containers - Quart 32 oz are best used for ice cream, gelato, frozen yogurt and many other things. You can even place a sticker on these cups to personalize it. Comes with container and lid.          Quantity: 250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,03002100,20,0,White Foam To Go Container - 1000 cc,White Foam To Go Container - 1000 cc,White Foam To Go Container - 1000 cc,/03002100.jpg,/03002100.jpg,/03002100.jpg,,,," , No layout updates",Block after Info Column,White Foam To Go Container - 1000 cc,White Foam To Go Container - 1000 cc,White Foam To Go Container - 1000 cc,Use config,2,$150.00 ,,"These White Foam To Go Containers - 1000 cc are best used for ice cream, gelato, frozen yogurt and many other things. Made of sturdy foam to help keep ingredients cooler for longer. Your customers will love them. Comes with container and lid.                        Quantity: 100","These White Foam To Go Containers - 1000 cc are best used for ice cream, gelato, frozen yogurt and many other things. Made of sturdy foam to help keep ingredients cooler for longer. Your customers will love them. Comes with container and lid.                        Quantity: 100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,03002500,20,0,White Foam To Go Container - 500 cc,White Foam To Go Container - 500 cc,White Foam To Go Container - 500 cc,/03002500.jpg,/03002500.jpg,/03002500.jpg,,,," , No layout updates",Block after Info Column,White Foam To Go Container - 500 cc,White Foam To Go Container - 500 cc,White Foam To Go Container - 500 cc,Use config,2,$120.00 ,,"These White Foam To Go Containers - 500 cc are best used for ice cream, gelato, frozen yogurt and many other things. Made of sturdy foam to help keep ingredients cooler for longer. Your customers will love them. Comes with container and lid.             Quantity: 100","These White Foam To Go Containers - 500 cc are best used for ice cream, gelato, frozen yogurt and many other things. Made of sturdy foam to help keep ingredients cooler for longer. Your customers will love them. Comes with container and lid.                                   Quantity: 100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,05001003-BL,22,0,Transparent Color Handled Spatula - Blue,Transparent Color Handled Spatula - Blue,Transparent Color Handled Spatula - Blue,/05001003-BL.jpg,/05001003-BL.jpg,/05001003-BL.jpg,,,," , No layout updates",Block after Info Column,Transparent Color Handled Spatula - Blue,Transparent Color Handled Spatula - Blue,Transparent Color Handled Spatula - Blue,Use config,2,$16.00 ,,These Transparently Colored Handled Spatulas are best used for extruding and serving gelato but can be used for many other things as well.                                 Quantity: 1,These Transparently Colored Handled Spatulas are best used for extruding and serving gelato but can be used for many other things as well.                     Quantity: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,05001003-CL,22,0,Transparent Color Handled Spatula - Clear,Transparent Color Handled Spatula - Clear,Transparent Color Handled Spatula - Clear,/05001003-CL.jpg,/05001003-CL.jpg,/05001003-CL.jpg,,,," , No layout updates",Block after Info Column,Transparent Color Handled Spatula - Clear,Transparent Color Handled Spatula - Clear,Transparent Color Handled Spatula - Clear,Use config,2,$16.00 ,,These Transparently Colored Handled Spatulas are best used for extruding and serving gelato but can be used for many other things as well.                             Quantity: 1,These Transparently Colored Handled Spatulas are best used for extruding and serving gelato but can be used for many other things as well.                  Quantity: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,05001003-RD,22,0,Transparent Color Handled Spatula - Red,Transparent Color Handled Spatula - Red,Transparent Color Handled Spatula - Red,/05001003-RD.jpg,/05001003-RD.jpg,/05001003-RD.jpg,,,," , No layout updates",Block after Info Column,Transparent Color Handled Spatula - Red,Transparent Color Handled Spatula - Red,Transparent Color Handled Spatula - Red,Use config,2,$16.00 ,,These Transparently Colored Handled Spatulas are best used for extruding and serving gelato but can be used for many other things as well.                 Quantity: 1,These Transparently Colored Handled Spatulas are best used for extruding and serving gelato but can be used for many other things as well.                     Quantity: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,05001003-YL,22,0,Transparent Color Handled Spatula - Yellow,Transparent Color Handled Spatula - Yellow,Transparent Color Handled Spatula - Yellow,/05001003-YL.jpg,/05001003-YL.jpg,/05001003-YL.jpg,,,," , No layout updates",Block after Info Column,Transparent Color Handled Spatula - Yellow,Transparent Color Handled Spatula - Yellow,Transparent Color Handled Spatula - Yellow,Use config,2,$16.00 ,,These Transparently Colored Handled Spatulas are best used for extruding and serving gelato but can be used for many other things as well.       Quantity: 1,These Transparently Colored Handled Spatulas are best used for extruding and serving gelato but can be used for many other things as well.       Quantity: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,06001004,16,0,Transparent Multicolor Spoons,Transparent Multicolor Spoons,Transparent Multicolor Spoons,/06001004.jpg,/06001004.jpg,/06001004.jpg,,,," , No layout updates",Block after Info Column,Transparent Multicolor Spoons,Transparent Multicolor Spoons,Transparent Multicolor Spoons,Use config,2,$84.00 ,,"These Transparent Multicolor Spoons are the most widely used gelato spoon but also perfect for ice cream, banana splits, sundaes, taste testing and many other things. They are 4"" in length.Quantity: 10 Packs of 650 = 6,500 Spoons.","These Transparent Multicolor Spoons are the most widely used gelato spoon but also perfect for ice cream, banana splits, sundaes, taste testing and many other things. They are 4"" in length.Quantity: 10 Packs of 650 = 6,500 Spoons.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,06001005,16,0,Crystal Spoons,Crystal Spoons,Crystal Spoons,/06001005.jpg,/06001005.jpg,/06001005.jpg,,,," , No layout updates",Block after Info Column,Crystal Spoons,Crystal Spoons,Crystal Spoons,Use config,2,$84.00 ,,"These Crystal Spoons clear plastic and are are perfect for ice cream, gelato, banana splits, sundaes, taste testing and many other things. They are 4"" in length.                              Quantity: 10 Packs of 650 = 6,500 Spoons.","These Crystal Spoons clear plastic and are are perfect for ice cream, gelato, banana splits, sundaes, taste testing and many other things. They are 4"" in length.                 Quantity: 10 Packs of 650 = 6,500 Spoons.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,06001006-F,17,0,Wood Fork,Wood Fork,Wood Fork,/06001006-F.jpg,/06001006-F.jpg,/06001006-F.jpg,,,," , No layout updates",Block after Info Column,Wood Fork,Wood Fork,Wood Fork,Use config,2,$60.00 ,,"These Wooden Forks are perfect way to ""GO GREEN"".  These are good for frozen yogurt, gelato, ice cream, sundaes, taste testing and many other things. They are 4 - 5 "" in length.                        Quantity: 2,000","These Wooden Forks are perfect way to ""GO GREEN"".  These are good for frozen yogurt, gelato, ice cream, sundaes, taste testing and many other things. They are 4 - 5 "" in length.          Quantity: 2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,06001006-K,17,0,Wood Knives,Wood Knives,Wood Knives,/06001006-K.jpg,/06001006-K.jpg,/06001006-K.jpg,,,," , No layout updates",Block after Info Column,Wood Knives,Wood Knives,Wood Knives,Use config,2,$60.00 ,,"These Wood Knives are the perfect way to ""GO GREEN""!  They are ~ 4 - 5"" in length.      Quantity: 2,000","These Wood Knives are the perfect way to ""GO GREEN""!  They are ~ 4 - 5"" in length.                     Quantity: 2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,06001006-M,16,0,White Medium Weight Spoons,White Medium Weight Spoons,White Medium Weight Spoons,/06001006-M.jpg,/06001006-M.jpg,/06001006-M.jpg,,,," , No layout updates",Block after Info Column,White Medium Weight Spoons,White Medium Weight Spoons,White Medium Weight Spoons,Use config,2,$17.00 ,,"These White Plastic Medium Weight Spoons are are perfect for frozen yogurt, gelato, ice cream, sundaes and many other things. They are 5 3/4"" in length.      Quantity: 1,000","These White Plastic Medium Weight Spoons are are perfect for frozen yogurt, gelato, ice cream, sundaes and many other things. They are 5 3/4"" in length.      Quantity: 1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,simple,06001006-S,17,0,Wood Spoons,Wood Spoons,Wood Spoons,/06001006-S.jpg,/06001006-S.jpg,/06001006-S.jpg,,,," , No layout updates",Block after Info Column,Wood Spoons,Wood Spoons,Wood Spoons,Use config,2,$60.00 ,,"These Wooden Spoons are perfect way to ""GO GREEN"".  These are good for frozen yogurt, gelato, ice cream, sundaes, taste testing and many other things. They are 4 - 5 "" in length.          Quantity: 2,000","These Wooden Spoons are perfect way to ""GO GREEN"".  These are good for frozen yogurt, gelato, ice cream, sundaes, taste testing and many other things. They are 4 - 5 "" in length.                     Quantity: 2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
